TPropertyName	TPropertyValue	TThumbPath	TLabel	TCategory	TCategory2	TPath	TParentDir	TTags	TDescription	TParameter	TComment
hellokid25d_V15j.safetensors	hellokid25d_V15j.safetensors		hellokid25d_V15j.safetensors	Stable-diffusion	☺Hello Series	D:\_Apps.AI.data\sd\models\Stable-diffusion\☺Hello Series\hellokid25d_V15j.safetensors	models\Stable-diffusion\☺Hello Series	☺Hello Series	=> LoadfromJson(filePath);		
hellomecha_V12fvae.safetensors	hellomecha_V12fvae.safetensors		hellomecha_V12fvae.safetensors	Stable-diffusion	☺Hello Series	D:\_Apps.AI.data\sd\models\Stable-diffusion\☺Hello Series\hellomecha_V12fvae.safetensors	models\Stable-diffusion\☺Hello Series	☺Hello Series	=> LoadfromJson(filePath);		
helloobjects_V15evae.safetensors	helloobjects_V15evae.safetensors		helloobjects_V15evae.safetensors	Stable-diffusion	☺Hello Series	D:\_Apps.AI.data\sd\models\Stable-diffusion\☺Hello Series\helloobjects_V15evae.safetensors	models\Stable-diffusion\☺Hello Series	☺Hello Series	=> LoadfromJson(filePath);		
helloreal_v21yvae.safetensors	helloreal_v21yvae.safetensors		helloreal_v21yvae.safetensors	Stable-diffusion	☺Hello Series	D:\_Apps.AI.data\sd\models\Stable-diffusion\☺Hello Series\helloreal_v21yvae.safetensors	models\Stable-diffusion\☺Hello Series	☺Hello Series	=> LoadfromJson(filePath);		
helloyoung25d_V15j.safetensors	helloyoung25d_V15j.safetensors		helloyoung25d_V15j.safetensors	Stable-diffusion	☺Hello Series	D:\_Apps.AI.data\sd\models\Stable-diffusion\☺Hello Series\helloyoung25d_V15j.safetensors	models\Stable-diffusion\☺Hello Series	☺Hello Series	=> LoadfromJson(filePath);		
helloyoung25d_V15jvae.safetensors	helloyoung25d_V15jvae.safetensors		helloyoung25d_V15jvae.safetensors	Stable-diffusion	☺Hello Series	D:\_Apps.AI.data\sd\models\Stable-diffusion\☺Hello Series\helloyoung25d_V15jvae.safetensors	models\Stable-diffusion\☺Hello Series	☺Hello Series	=> LoadfromJson(filePath);		
helloyoung2d_V12gvae.safetensors	helloyoung2d_V12gvae.safetensors		helloyoung2d_V12gvae.safetensors	Stable-diffusion	☺Hello Series	D:\_Apps.AI.data\sd\models\Stable-diffusion\☺Hello Series\helloyoung2d_V12gvae.safetensors	models\Stable-diffusion\☺Hello Series	☺Hello Series	=> LoadfromJson(filePath);		
xcobject_v1.1.safetensors	xcobject_v1.1.safetensors		xcobject_v1.1.safetensors	Stable-diffusion	☺Hello Series	D:\_Apps.AI.data\sd\models\Stable-diffusion\☺Hello Series\xcobject_v1.1.safetensors	models\Stable-diffusion\☺Hello Series	☺Hello Series	=> LoadfromJson(filePath);		
dreamshaper_8.safetensors	dreamshaper_8.safetensors		dreamshaper_8.safetensors	Stable-diffusion	🌏Almighty	D:\_Apps.AI.data\sd\models\Stable-diffusion\🌏Almighty\dreamshaper_8.safetensors	models\Stable-diffusion\🌏Almighty	🌏Almighty	=> LoadfromJson(filePath);		
elegantmix_v2.safetensors	elegantmix_v2.safetensors		elegantmix_v2.safetensors	Stable-diffusion	🌏Almighty	D:\_Apps.AI.data\sd\models\Stable-diffusion\🌏Almighty\elegantmix_v2.safetensors	models\Stable-diffusion\🌏Almighty	🌏Almighty	=> LoadfromJson(filePath);		
AbyssOrangeMix2_hard_pruned_fp16_with_VAE-inpainting.safetensors	AbyssOrangeMix2_hard_pruned_fp16_with_VAE-inpainting.safetensors		AbyssOrangeMix2_hard_pruned_fp16_with_VAE-inpainting.safetensors	Stable-diffusion	🎨inpaintings	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎨inpaintings\AbyssOrangeMix2_hard_pruned_fp16_with_VAE-inpainting.safetensors	models\Stable-diffusion\🎨inpaintings	🎨inpaintings	=> LoadfromJson(filePath);		
AbyssOrangeMix2_nsfw_pruned_fp16_with_VAE-inpainting.safetensors	AbyssOrangeMix2_nsfw_pruned_fp16_with_VAE-inpainting.safetensors		AbyssOrangeMix2_nsfw_pruned_fp16_with_VAE-inpainting.safetensors	Stable-diffusion	🎨inpaintings	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎨inpaintings\AbyssOrangeMix2_nsfw_pruned_fp16_with_VAE-inpainting.safetensors	models\Stable-diffusion\🎨inpaintings	🎨inpaintings	=> LoadfromJson(filePath);		
anyloraCheckpoint_blessed-inpainting.safetensors	anyloraCheckpoint_blessed-inpainting.safetensors		anyloraCheckpoint_blessed-inpainting.safetensors	Stable-diffusion	🎨inpaintings	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎨inpaintings\anyloraCheckpoint_blessed-inpainting.safetensors	models\Stable-diffusion\🎨inpaintings	🎨inpaintings	=> LoadfromJson(filePath);		
flat2DAnimerge_v40Inpainting.safetensors	flat2DAnimerge_v40Inpainting.safetensors		flat2DAnimerge_v40Inpainting.safetensors	Stable-diffusion	🎨inpaintings	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎨inpaintings\flat2DAnimerge_v40Inpainting.safetensors	models\Stable-diffusion\🎨inpaintings	🎨inpaintings	=> LoadfromJson(filePath);		
aurora_v10.safetensors	aurora_v10.safetensors		aurora_v10.safetensors	Stable-diffusion	🎲2.5D(ani-real)	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎲2.5D(ani-real)\aurora_v10.safetensors	models\Stable-diffusion\🎲2.5D(ani-real)	🎲2.5D(ani-real)	=> LoadfromJson(filePath);		
breakdomainrealistic_R2333.safetensors	breakdomainrealistic_R2333.safetensors		breakdomainrealistic_R2333.safetensors	Stable-diffusion	🎲2.5D(ani-real)	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎲2.5D(ani-real)\breakdomainrealistic_R2333.safetensors	models\Stable-diffusion\🎲2.5D(ani-real)	🎲2.5D(ani-real)	=> LoadfromJson(filePath);		
breakdomainrealistic_R2462.safetensors	breakdomainrealistic_R2462.safetensors		breakdomainrealistic_R2462.safetensors	Stable-diffusion	🎲2.5D(ani-real)	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎲2.5D(ani-real)\breakdomainrealistic_R2462.safetensors	models\Stable-diffusion\🎲2.5D(ani-real)	🎲2.5D(ani-real)	=> LoadfromJson(filePath);		
breakdomain_I2428.safetensors	breakdomain_I2428.safetensors		breakdomain_I2428.safetensors	Stable-diffusion	🎲2.5D(ani-real)	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎲2.5D(ani-real)\breakdomain_I2428.safetensors	models\Stable-diffusion\🎲2.5D(ani-real)	🎲2.5D(ani-real)	=> LoadfromJson(filePath);		
breakdomain_M1735.safetensors	breakdomain_M1735.safetensors		breakdomain_M1735.safetensors	Stable-diffusion	🎲2.5D(ani-real)	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎲2.5D(ani-real)\breakdomain_M1735.safetensors	models\Stable-diffusion\🎲2.5D(ani-real)	🎲2.5D(ani-real)	=> LoadfromJson(filePath);		
counterfeitV2525d_counterfeitV2525d.safetensors	counterfeitV2525d_counterfeitV2525d.safetensors		counterfeitV2525d_counterfeitV2525d.safetensors	Stable-diffusion	🎲2.5D(ani-real)	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎲2.5D(ani-real)\counterfeitV2525d_counterfeitV2525d.safetensors	models\Stable-diffusion\🎲2.5D(ani-real)	🎲2.5D(ani-real)	=> LoadfromJson(filePath);		
dosmix_.safetensors	dosmix_.safetensors		dosmix_.safetensors	Stable-diffusion	🎲2.5D(ani-real)	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎲2.5D(ani-real)\dosmix_.safetensors	models\Stable-diffusion\🎲2.5D(ani-real)	🎲2.5D(ani-real)	=> LoadfromJson(filePath);		
etherRealMix_etherRealMix4.safetensors	etherRealMix_etherRealMix4.safetensors		etherRealMix_etherRealMix4.safetensors	Stable-diffusion	🎲2.5D(ani-real)	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎲2.5D(ani-real)\etherRealMix_etherRealMix4.safetensors	models\Stable-diffusion\🎲2.5D(ani-real)	🎲2.5D(ani-real)	=> LoadfromJson(filePath);		
realcartoon3d_v17.safetensors	realcartoon3d_v17.safetensors		realcartoon3d_v17.safetensors	Stable-diffusion	🎲2.5D(ani-real)	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎲2.5D(ani-real)\realcartoon3d_v17.safetensors	models\Stable-diffusion\🎲2.5D(ani-real)	🎲2.5D(ani-real)	=> LoadfromJson(filePath);		
realdosmix_.safetensors	realdosmix_.safetensors		realdosmix_.safetensors	Stable-diffusion	🎲2.5D(ani-real)	D:\_Apps.AI.data\sd\models\Stable-diffusion\🎲2.5D(ani-real)\realdosmix_.safetensors	models\Stable-diffusion\🎲2.5D(ani-real)	🎲2.5D(ani-real)	=> LoadfromJson(filePath);		
defacta2th_defacta11.safetensors	defacta2th_defacta11.safetensors		defacta2th_defacta11.safetensors	Stable-diffusion	🏔backgrounds	D:\_Apps.AI.data\sd\models\Stable-diffusion\🏔backgrounds\defacta2th_defacta11.safetensors	models\Stable-diffusion\🏔backgrounds	🏔backgrounds	=> LoadfromJson(filePath);		
dexmakina_v10.safetensors	dexmakina_v10.safetensors		dexmakina_v10.safetensors	Stable-diffusion	🏔backgrounds	D:\_Apps.AI.data\sd\models\Stable-diffusion\🏔backgrounds\dexmakina_v10.safetensors	models\Stable-diffusion\🏔backgrounds	🏔backgrounds	=> LoadfromJson(filePath);		
everlasting_v2.safetensors	everlasting_v2.safetensors		everlasting_v2.safetensors	Stable-diffusion	🏔backgrounds	D:\_Apps.AI.data\sd\models\Stable-diffusion\🏔backgrounds\everlasting_v2.safetensors	models\Stable-diffusion\🏔backgrounds	🏔backgrounds	=> LoadfromJson(filePath);		
HanaMix_103.safetensors	HanaMix_103.safetensors		HanaMix_103.safetensors	Stable-diffusion	🏔backgrounds	D:\_Apps.AI.data\sd\models\Stable-diffusion\🏔backgrounds\HanaMix_103.safetensors	models\Stable-diffusion\🏔backgrounds	🏔backgrounds	=> LoadfromJson(filePath);		
HighRiseMixV1_Pruned_FP16.safetensors	HighRiseMixV1_Pruned_FP16.safetensors		HighRiseMixV1_Pruned_FP16.safetensors	Stable-diffusion	🏔backgrounds	D:\_Apps.AI.data\sd\models\Stable-diffusion\🏔backgrounds\HighRiseMixV1_Pruned_FP16.safetensors	models\Stable-diffusion\🏔backgrounds	🏔backgrounds	=> LoadfromJson(filePath);		
lunarRadianceMix_luasNight.safetensors	lunarRadianceMix_luasNight.safetensors		lunarRadianceMix_luasNight.safetensors	Stable-diffusion	🏔backgrounds	D:\_Apps.AI.data\sd\models\Stable-diffusion\🏔backgrounds\lunarRadianceMix_luasNight.safetensors	models\Stable-diffusion\🏔backgrounds	🏔backgrounds	=> LoadfromJson(filePath);		
QuinceMixV2.safetensors	QuinceMixV2.safetensors		QuinceMixV2.safetensors	Stable-diffusion	🏔backgrounds	D:\_Apps.AI.data\sd\models\Stable-diffusion\🏔backgrounds\QuinceMixV2.safetensors	models\Stable-diffusion\🏔backgrounds	🏔backgrounds	=> LoadfromJson(filePath);		
flat2DAnimerge_v30.safetensors	flat2DAnimerge_v30.safetensors		flat2DAnimerge_v30.safetensors	Stable-diffusion	👱2D Flat style	D:\_Apps.AI.data\sd\models\Stable-diffusion\👱2D Flat style\flat2DAnimerge_v30.safetensors	models\Stable-diffusion\👱2D Flat style	👱2D Flat style	=> LoadfromJson(filePath);		
flat2DAnimerge_v40.safetensors	flat2DAnimerge_v40.safetensors		flat2DAnimerge_v40.safetensors	Stable-diffusion	👱2D Flat style	D:\_Apps.AI.data\sd\models\Stable-diffusion\👱2D Flat style\flat2DAnimerge_v40.safetensors	models\Stable-diffusion\👱2D Flat style	👱2D Flat style	=> LoadfromJson(filePath);		
flatmix_v10.safetensors	flatmix_v10.safetensors		flatmix_v10.safetensors	Stable-diffusion	👱2D Flat style	D:\_Apps.AI.data\sd\models\Stable-diffusion\👱2D Flat style\flatmix_v10.safetensors	models\Stable-diffusion\👱2D Flat style	👱2D Flat style	=> LoadfromJson(filePath);		
7thheaven_izumi_abyssdiff.safetensors	7thheaven_izumi_abyssdiff.safetensors		7thheaven_izumi_abyssdiff.safetensors	Stable-diffusion	💗H	D:\_Apps.AI.data\sd\models\Stable-diffusion\💗H\7thheaven_izumi_abyssdiff.safetensors	models\Stable-diffusion\💗H	💗H	=> LoadfromJson(filePath);		
7th_realJP_A.safetensors	7th_realJP_A.safetensors		7th_realJP_A.safetensors	Stable-diffusion	💗H	D:\_Apps.AI.data\sd\models\Stable-diffusion\💗H\7th_realJP_A.safetensors	models\Stable-diffusion\💗H	💗H	=> LoadfromJson(filePath);		
7th_realJP_B.safetensors	7th_realJP_B.safetensors		7th_realJP_B.safetensors	Stable-diffusion	💗H	D:\_Apps.AI.data\sd\models\Stable-diffusion\💗H\7th_realJP_B.safetensors	models\Stable-diffusion\💗H	💗H	=> LoadfromJson(filePath);		
estheticFutanariTrap_crystalfutatrapV10.safetensors	estheticFutanariTrap_crystalfutatrapV10.safetensors		estheticFutanariTrap_crystalfutatrapV10.safetensors	Stable-diffusion	💗H	D:\_Apps.AI.data\sd\models\Stable-diffusion\💗H\estheticFutanariTrap_crystalfutatrapV10.safetensors	models\Stable-diffusion\💗H	💗H	=> LoadfromJson(filePath);		
mzpikas_tmnd_enhanced-fp16.safetensors	mzpikas_tmnd_enhanced-fp16.safetensors		mzpikas_tmnd_enhanced-fp16.safetensors	Stable-diffusion	📐ExtraScale	D:\_Apps.AI.data\sd\models\Stable-diffusion\📐ExtraScale\mzpikas_tmnd_enhanced-fp16.safetensors	models\Stable-diffusion\📐ExtraScale	📐ExtraScale	=> LoadfromJson(filePath);		
Basil_mix_fixed.safetensors	Basil_mix_fixed.safetensors		Basil_mix_fixed.safetensors	Stable-diffusion	📸photoreal	D:\_Apps.AI.data\sd\models\Stable-diffusion\📸photoreal\Basil_mix_fixed.safetensors	models\Stable-diffusion\📸photoreal	📸photoreal	=> LoadfromJson(filePath);		
El Zipang_pruned_fp16.safetensors	El Zipang_pruned_fp16.safetensors		El Zipang_pruned_fp16.safetensors	Stable-diffusion	📸photoreal	D:\_Apps.AI.data\sd\models\Stable-diffusion\📸photoreal\El Zipang_pruned_fp16.safetensors	models\Stable-diffusion\📸photoreal	📸photoreal	=> LoadfromJson(filePath);		
AbyssOrangeMix.safetensors	AbyssOrangeMix.safetensors		AbyssOrangeMix.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\AbyssOrangeMix.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
AbyssOrangeMix2_hard.safetensors	AbyssOrangeMix2_hard.safetensors		AbyssOrangeMix2_hard.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\AbyssOrangeMix2_hard.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
AbyssOrangeMix2_nsfw.safetensors	AbyssOrangeMix2_nsfw.safetensors		AbyssOrangeMix2_nsfw.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\AbyssOrangeMix2_nsfw.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
AnyLoRA_bakedVae_fp16_NOTpruned.safetensors	AnyLoRA_bakedVae_fp16_NOTpruned.safetensors		AnyLoRA_bakedVae_fp16_NOTpruned.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\AnyLoRA_bakedVae_fp16_NOTpruned.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
AnyLoRA_noVae_fp16.safetensors	AnyLoRA_noVae_fp16.safetensors		AnyLoRA_noVae_fp16.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\AnyLoRA_noVae_fp16.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
Anything-V4.0.fp16.VaeBaked.safetensors	Anything-V4.0.fp16.VaeBaked.safetensors		Anything-V4.0.fp16.VaeBaked.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\Anything-V4.0.fp16.VaeBaked.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
anything-v4.5-pruned.safetensors	anything-v4.5-pruned.safetensors		anything-v4.5-pruned.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\anything-v4.5-pruned.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
AnythingV5Ink_v5PrtRE.safetensors	AnythingV5Ink_v5PrtRE.safetensors		AnythingV5Ink_v5PrtRE.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\AnythingV5Ink_v5PrtRE.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
breakdomainanime_A0440.safetensors	breakdomainanime_A0440.safetensors		breakdomainanime_A0440.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\breakdomainanime_A0440.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
burgerMixSoftPastel_burgerMixSemiRealisticV2.safetensors	burgerMixSoftPastel_burgerMixSemiRealisticV2.safetensors		burgerMixSoftPastel_burgerMixSemiRealisticV2.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\burgerMixSoftPastel_burgerMixSemiRealisticV2.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
Cinnamon mix.safetensors	Cinnamon mix.safetensors		Cinnamon mix.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\Cinnamon mix.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
Cinnamon_mix_fixed.safetensors	Cinnamon_mix_fixed.safetensors		Cinnamon_mix_fixed.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\Cinnamon_mix_fixed.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
Counterfeit-V2.2.safetensors	Counterfeit-V2.2.safetensors		Counterfeit-V2.2.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\Counterfeit-V2.2.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
Counterfeit-V2.5-fp16.VaeBaked.safetensors	Counterfeit-V2.5-fp16.VaeBaked.safetensors		Counterfeit-V2.5-fp16.VaeBaked.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\Counterfeit-V2.5-fp16.VaeBaked.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
Counterfeit-V3.0.safetensors	Counterfeit-V3.0.safetensors		Counterfeit-V3.0.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\Counterfeit-V3.0.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
cutifiedanimecharact_v60.safetensors	cutifiedanimecharact_v60.safetensors		cutifiedanimecharact_v60.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\cutifiedanimecharact_v60.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
cutifiedanimestyle_v10.safetensors	cutifiedanimestyle_v10.safetensors		cutifiedanimestyle_v10.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\cutifiedanimestyle_v10.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
Elysium_Anime_V3.safetensors	Elysium_Anime_V3.safetensors		Elysium_Anime_V3.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\Elysium_Anime_V3.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
Elysium_Kuro_Anime_V1-inpainting.safetensors	Elysium_Kuro_Anime_V1-inpainting.safetensors		Elysium_Kuro_Anime_V1-inpainting.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\Elysium_Kuro_Anime_V1-inpainting.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
Elysium_Kuro_Anime_V1.safetensors	Elysium_Kuro_Anime_V1.safetensors		Elysium_Kuro_Anime_V1.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\Elysium_Kuro_Anime_V1.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
Elysium_v1.safetensors	Elysium_v1.safetensors		Elysium_v1.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\Elysium_v1.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
jeweldefactapastel11_01demi.safetensors	jeweldefactapastel11_01demi.safetensors		jeweldefactapastel11_01demi.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\jeweldefactapastel11_01demi.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
jeweldefactapastelV2.safetensors	jeweldefactapastelV2.safetensors		jeweldefactapastelV2.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\jeweldefactapastelV2.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
Meina V8 baked VAE.safetensors	Meina V8 baked VAE.safetensors		Meina V8 baked VAE.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\Meina V8 baked VAE.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
MeinaHentai - baked VAE.safetensors	MeinaHentai - baked VAE.safetensors		MeinaHentai - baked VAE.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\MeinaHentai - baked VAE.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
meinamix_meinaV8.safetensors	meinamix_meinaV8.safetensors		meinamix_meinaV8.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\meinamix_meinaV8.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
MeinaPastelV2 - baked VAE- pruned.safetensors	MeinaPastelV2 - baked VAE- pruned.safetensors		MeinaPastelV2 - baked VAE- pruned.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\MeinaPastelV2 - baked VAE- pruned.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
pastelmix-better-vae-fp16.safetensors	pastelmix-better-vae-fp16.safetensors		pastelmix-better-vae-fp16.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\pastelmix-better-vae-fp16.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
pastelSushitoon_v1.safetensors	pastelSushitoon_v1.safetensors		pastelSushitoon_v1.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\pastelSushitoon_v1.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
SakuraMix-v3.safetensors	SakuraMix-v3.safetensors		SakuraMix-v3.safetensors	Stable-diffusion	😺anime-like	D:\_Apps.AI.data\sd\models\Stable-diffusion\😺anime-like\SakuraMix-v3.safetensors	models\Stable-diffusion\😺anime-like	😺anime-like	=> LoadfromJson(filePath);		
pvc-v3-fp16.safetensors	pvc-v3-fp16.safetensors		pvc-v3-fp16.safetensors	Stable-diffusion	🧸figures	D:\_Apps.AI.data\sd\models\Stable-diffusion\🧸figures\pvc-v3-fp16.safetensors	models\Stable-diffusion\🧸figures	🧸figures	=> LoadfromJson(filePath);		
sdxl_vae.safetensors	sdxl_vae.safetensors		sdxl_vae.safetensors	VAE	_SDXL	D:\_Apps.AI.data\sd\models\VAE\_SDXL\sdxl_vae.safetensors	models\VAE\_SDXL	_SDXL	=> LoadfromJson(filePath);		
7_model.pth	7_model.pth		7_model.pth	SDXL_bdsqlsz	Annotators	D:\_Apps.AI.data\sd\models\ControlNet\SDXL_bdsqlsz\Annotators\7_model.pth	models\ControlNet\SDXL_bdsqlsz\Annotators	Annotators	=> LoadfromJson(filePath);		
dsine.pt	dsine.pt		dsine.pt	SDXL_bdsqlsz	Annotators	D:\_Apps.AI.data\sd\models\ControlNet\SDXL_bdsqlsz\Annotators\dsine.pt	models\ControlNet\SDXL_bdsqlsz\Annotators	Annotators	=> LoadfromJson(filePath);		
UNet.pth	UNet.pth		UNet.pth	SDXL_bdsqlsz	Annotators	D:\_Apps.AI.data\sd\models\ControlNet\SDXL_bdsqlsz\Annotators\UNet.pth	models\ControlNet\SDXL_bdsqlsz\Annotators	Annotators	=> LoadfromJson(filePath);		
text2video_pytorch_model.pth	text2video_pytorch_model.pth		text2video_pytorch_model.pth	t2v	normal	D:\_Apps.AI.data\sd\models\ModelScope\t2v\normal\text2video_pytorch_model.pth	models\ModelScope\t2v\normal	normal	=> LoadfromJson(filePath);		
VQGAN_autoencoder.pth	VQGAN_autoencoder.pth		VQGAN_autoencoder.pth	t2v	normal	D:\_Apps.AI.data\sd\models\ModelScope\t2v\normal\VQGAN_autoencoder.pth	models\ModelScope\t2v\normal	normal	=> LoadfromJson(filePath);		
text2video_pytorch_model.pth	text2video_pytorch_model.pth		text2video_pytorch_model.pth	t2v	zs2_XL	D:\_Apps.AI.data\sd\models\ModelScope\t2v\zs2_XL\text2video_pytorch_model.pth	models\ModelScope\t2v\zs2_XL	zs2_XL	=> LoadfromJson(filePath);		
VQGAN_autoencoder.pth	VQGAN_autoencoder.pth		VQGAN_autoencoder.pth	t2v	zs2_XL	D:\_Apps.AI.data\sd\models\ModelScope\t2v\zs2_XL\VQGAN_autoencoder.pth	models\ModelScope\t2v\zs2_XL	zs2_XL	=> LoadfromJson(filePath);		
alignment_WFLW_4HG.pth	alignment_WFLW_4HG.pth		alignment_WFLW_4HG.pth	gfpgan	weights	D:\_Apps.AI.data\sd\models\SadTalker\gfpgan\weights\alignment_WFLW_4HG.pth	models\SadTalker\gfpgan\weights	weights	=> LoadfromJson(filePath);		
detection_Resnet50_Final.pth	detection_Resnet50_Final.pth		detection_Resnet50_Final.pth	gfpgan	weights	D:\_Apps.AI.data\sd\models\SadTalker\gfpgan\weights\detection_Resnet50_Final.pth	models\SadTalker\gfpgan\weights	weights	=> LoadfromJson(filePath);		
GFPGANv1.4.pth	GFPGANv1.4.pth		GFPGANv1.4.pth	gfpgan	weights	D:\_Apps.AI.data\sd\models\SadTalker\gfpgan\weights\GFPGANv1.4.pth	models\SadTalker\gfpgan\weights	weights	=> LoadfromJson(filePath);		
